ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,profile_id
0.634271,1.927937,0.29889023,-1.268893,-1.2224276,-0.25563973,1.0291398,-0.24572669,1.0841465,69
0.6645841,2.0316236,0.3164656,-1.0027741,-1.0796914,-0.26484114,1.0189271,-0.25526735,1.3433665,69
0.27818063,0.72213066,-0.1695124,0.72695976,-0.21911597,0.12589863,0.9357945,0.20914425,-0.9411119,69
0.39080375,1.6356765,1.745194,0.19038093,-0.15407792,-1.8535119,0.18093167,-1.9657117,0.92188156,69
0.37212408,1.7259893,-0.06966843,1.6360272,0.887457,-0.10323881,0.08842048,-0.09107079,0.4695524,69
0.3228653,-0.12239915,0.11071053,-0.30491376,-0.74371225,0.066599265,0.9530205,0.13920185,-0.12768653,69
0.2976864,0.2718277,1.455992,-0.5776076,-0.5378159,-2.5344582,-0.42588156,-2.596004,-0.9992257,69
0.28409168,0.6101228,0.31915572,-1.3310221,-1.2223939,-0.25561407,1.0291325,-0.24568878,-0.9144565,69
0.49663958,1.623026,-1.3441523,0.21304351,1.3103917,0.56023127,-1.3330586,0.46491602,1.0478145,69
0.31341806,-0.58255136,-1.297434,-0.21969184,1.532874,0.5987975,-1.8467331,0.42659715,-1.3421874,69
0.29527238,-0.12763059,0.23528272,-0.39632857,-0.7898401,-0.17333089,1.0169334,-0.14477539,-0.22523732,69
0.3298293,-0.5824898,1.2890745,1.276409,1.5884255,-0.7497965,-0.8031718,-0.7047579,-1.4091309,69
0.30290687,1.7020624,0.325049,-1.3284615,-1.2224314,-0.25563973,1.0291631,-0.24569732,0.01072806,69
0.63960487,0.17113915,0.35587922,-1.3006573,-1.2223821,-0.25561652,1.0291466,-0.24568108,-0.055969268,70
0.5449327,0.13349321,0.33868036,-1.2526804,-1.2224296,-0.25563973,1.0291406,-0.24571487,0.19219808,70
0.54046106,1.7475554,-1.6241137,-0.82474375,0.22746323,1.6362481,-2.1111197,1.4172882,0.33104172,70
0.38766807,-0.60105944,0.15415028,-0.30275598,-0.75305295,0.030615423,0.97016,0.09876513,-0.7258592,70
0.63755625,0.17901905,0.3278669,-1.3001472,-1.2096169,-0.25642088,1.0282649,-0.2465429,0.099878125,70
0.666719,-0.13756622,0.34702948,-1.2368256,-1.2120078,-0.25890845,1.0259058,-0.24897768,-0.038379826,70
0.6372431,0.36057308,0.3537765,-1.2769482,-1.2224313,-0.25563973,1.0291348,-0.24572943,-0.16514716,70
0.66837925,-0.36240602,1.1341407,1.4736625,0.93137354,-0.7211866,-0.14031033,-0.710289,-0.049368363,70
0.6571202,-0.8506672,0.35728356,-1.2903479,-1.222434,-0.25563973,1.0291532,-0.24571538,-0.58306205,70
0.55538976,0.14330178,-0.9346333,1.0486546,0.984966,0.35830098,-0.5455863,0.3350927,0.33571377,70
0.66570127,0.6095884,-1.5004197,-0.12561159,0.3276709,1.2523787,-1.2887716,1.137647,0.16140826,70
0.5382699,0.13173793,0.30573073,-1.2595134,-1.2224286,-0.25563973,1.0291306,-0.24572472,0.099495195,70
0.559748,1.7475554,0.340518,-1.3144948,-1.2224276,-0.25563973,1.0291358,-0.2457321,0.3792975,70
0.64215237,-0.38766366,-1.4545848,-0.11486361,-0.025188548,1.687962,-1.0835991,1.5927411,-0.27552092,70
0.64461356,-0.31170517,0.29894656,-1.2808076,-1.2224307,-0.25563973,1.0291353,-0.24571058,0.03396492,70
0.5892792,0.21785061,-0.38841474,-0.8594882,-0.90039533,2.6673133,-1.285441,2.6980944,0.22506352,70
0.64117473,0.17195743,0.31383207,-1.3263766,-1.2224307,-0.25563973,1.0291594,-0.24572185,-0.006928408,70
0.44106826,-0.6042867,0.34208068,-1.3190924,-1.2224286,-0.25563973,1.0291307,-0.24571888,-1.451877,70
0.6352898,-0.30082265,0.3582471,-1.288941,-1.222434,-0.25563973,1.0291493,-0.24571231,-0.020600837,70
0.5427917,0.27676788,2.1484573,-0.28822622,1.1108543,-1.4531138,-1.6154394,-1.3143322,0.1812463,70
0.6304206,-0.31487936,-1.3313922,0.1957451,1.6541767,0.46008348,-1.5048898,0.35743287,-0.064582616,70
0.5837535,1.7475554,-0.40786886,1.5388043,0.65837467,0.10726791,0.25560847,0.1360357,0.4675969,70
0.661615,0.35496902,0.35940555,-1.2850609,-1.2224281,-0.25563973,1.0291337,-0.24572287,0.006873508,70
0.6527941,-0.85314435,0.35742304,-1.29029,-1.2224307,-0.25563973,1.0291663,-0.24570991,-0.4777255,70
0.6635703,-0.5283793,0.35879833,-1.2903329,-1.2224325,-0.25563973,1.0291494,-0.24571355,-1.1654377,70
0.430275,-0.61313003,-0.8072714,1.1472666,1.4309793,0.22789013,-0.8702157,0.19006373,-1.5465776,70
0.6648009,0.6095884,0.3589185,1.704936,0.66793084,-0.31661275,0.38725007,-0.30780557,0.13036141,70
0.6691762,0.36611012,0.317827,-1.3285953,-1.22243,-0.25563973,1.0291427,-0.24571663,-0.22229686,70
0.665112,-0.30078897,0.34630847,-1.3036942,-1.2224315,-0.25563973,1.0291504,-0.24571662,-0.11319874,70
0.48235127,-0.604229,0.33914652,-1.3219445,-1.2224302,-0.25563973,1.029139,-0.24570337,-1.6817971,70
0.6298967,0.3585731,0.20628846,0.16306104,-0.48455447,-0.15631771,0.9521155,-0.13302086,-0.13008142,70
0.6572608,1.0069708,-1.4562578,-0.031014577,1.3479747,0.6135824,-1.579141,0.5125797,-0.088459454,70
0.5620506,0.13289842,2.0091724,-0.62266225,-0.3239753,-3.044847,-0.99156725,-3.0546396,0.5735016,70
0.54125804,0.13701434,-0.36667958,0.4504837,-0.3209848,0.43075174,0.78299737,0.550846,0.56497425,70
0.4230129,1.7475554,1.3180854,1.181907,0.16372071,-0.9806692,0.7884779,-1.0807184,-0.26033142,70
0.37485224,-0.6063338,-0.64409894,0.381715,-0.31233338,0.811261,0.50490063,0.9460297,-0.69489646,70
0.6339036,-0.55214494,0.35746118,-1.2910252,-1.2224314,-0.25563973,1.0291643,-0.24571665,-1.2129978,70
0.6315418,0.1720609,0.35169607,-1.2744534,-1.211016,-0.25563973,1.0291922,-0.24574973,0.11558366,70
0.6778696,0.6095884,1.2577348,1.3985819,0.333442,-0.8615441,0.6630433,-0.9280494,0.15372415,70
0.65104556,-0.5704842,0.35952622,-1.290814,-1.2224282,-0.25563973,1.0291526,-0.24571253,-1.2595825,70
0.6643392,0.8334288,0.35119045,-1.2990506,-1.2224329,-0.25563973,1.0291557,-0.24570563,-0.106755905,70
0.5400917,0.12932736,0.30562064,-1.2611157,-1.2219609,-0.25571418,1.0291281,-0.24579252,0.2756577,70
0.38930517,-0.60874,0.34280956,-1.3178012,-1.2224287,-0.25563973,1.0291332,-0.24571629,-0.61822414,70
0.6399552,-0.90471214,0.35881254,-1.2872479,-1.222434,-0.25563973,1.0291575,-0.24570708,-0.13637795,70
0.68252903,0.5950701,0.35104722,-1.2986801,-1.2224292,-0.25563973,1.0291572,-0.24571306,0.090425886,70
0.58099824,0.14326279,0.31282154,-0.48744196,-0.81952715,-0.25610843,1.0164679,-0.24613473,0.4246474,70
0.5607417,-0.25504628,0.3571335,-1.2984784,-1.2224317,-0.25563973,1.0291488,-0.24572,0.76823086,70
0.63040257,0.18195942,0.35008723,-1.2784171,-1.2123033,-0.25082952,1.0275351,-0.2400954,-0.048974138,70
0.49532065,1.7475554,1.9938945,-0.34476337,-0.24691492,-2.671448,-0.57096964,-2.7174106,-0.06262807,70
0.6782902,-0.8471223,0.3574371,-1.2892033,-1.222431,-0.25563973,1.0291376,-0.24572684,-0.70068824,70
0.65391326,-0.37659883,-1.5885757,-0.7877122,0.6415192,1.1306185,-2.0978692,0.95187956,-0.09512859,70
0.6778185,-0.8492576,0.35882092,-1.2890314,-1.22243,-0.25563973,1.0291566,-0.24571297,-0.75092524,70
0.6415341,-0.30078793,0.35880888,-1.2888461,-1.2224327,-0.25563973,1.0291293,-0.24572805,-0.07111986,70
0.5357796,0.14024118,0.30575225,-1.2572045,-1.2221748,-0.25563964,1.0291339,-0.24572396,0.14118345,70
0.6867678,0.5956856,-0.24050935,-0.32994458,-0.7114691,0.8705527,0.47573668,1.0077004,0.13719077,70
0.4317776,-0.6053967,0.00248285,1.6717789,1.5900816,-0.17385454,-0.5819114,-0.17109847,-1.1915821,70
0.6524779,-0.90515274,0.35825115,-1.2872565,-1.2224296,-0.25563973,1.0291381,-0.2457207,-0.14604975,70
0.5301145,0.13294084,0.3029985,-1.260205,-1.2224311,-0.25563973,1.0291461,-0.24571492,0.21918307,70
0.540437,1.7475554,-0.8086628,1.1703665,1.0943854,0.27115685,-0.5202077,0.25303146,0.088662565,70
0.68419623,0.59573656,-0.4628284,-0.015141165,-0.519822,0.8754506,0.4647393,1.0116253,0.08216328,70
0.63461626,-0.5685567,0.35780355,-1.2919245,-1.2224271,-0.25563973,1.0291437,-0.24571343,-1.2301403,70
0.5543609,0.13221763,0.6859415,0.5608142,-0.25312942,-0.56527853,0.92609036,-0.6012977,0.28320298,70
0.6442904,-0.37949356,-1.5721142,-0.5420061,-0.21347189,2.4294157,-1.7022257,2.2921376,-0.25963184,70
0.48331687,-0.59736925,0.34048322,-1.311044,-1.2198977,-0.25561824,1.0290389,-0.24569719,-0.5948561,70
0.4298454,1.7475554,0.5961321,1.6985086,1.3567778,-0.42809737,-0.3352608,-0.4150098,-0.47849932,70
0.6743917,0.58616686,0.044518698,-0.21402343,-0.6813287,0.056797948,0.91719806,0.11627543,0.04058841,70
0.45084372,1.1994193,1.9141006,0.388985,1.1915964,-1.2146628,-1.1446519,-1.1237069,-0.5783129,70
0.66387844,-0.86068344,0.35949698,-1.2848701,-1.2224305,-0.25563973,1.0291458,-0.24571426,-0.065533936,70
0.63873565,0.45551136,0.34544712,-1.2631148,-1.2224294,-0.25563964,1.0291529,-0.24571188,-0.058079,70
0.48719335,-0.6120914,1.8717303,-0.5852925,-0.383858,-2.9797516,-0.9055775,-2.9977424,-1.7206389,70
0.44071996,-0.59449947,0.31274858,-1.3200527,-1.2224312,-0.25563976,1.0291426,-0.24571271,-1.0000521,70
0.65954226,0.6095884,0.28540862,1.3630576,0.11454331,-0.23961267,1.013917,-0.2238257,0.21821588,70
0.6815052,-0.8493189,0.3579357,-1.2904785,-1.2224303,-0.25563973,1.029154,-0.24571556,-0.88521934,70
0.6662814,0.6095884,0.9646654,1.2391595,0.1491976,-0.73106354,0.8436588,-0.796997,0.12523241,70
0.6839604,0.5919522,0.30483502,-1.2598443,-1.2224327,-0.25563964,1.0291288,-0.24572514,0.11848568,70
0.62803876,0.17432356,1.2610486,1.1799304,0.4130338,-0.8694421,0.34658575,-0.8908891,0.10148289,70
0.6302319,-0.3345266,0.354393,-1.2995486,-1.2224307,-0.25563973,1.0291402,-0.24571094,-0.20650965,70
0.5692053,1.7475554,-1.0516045,0.8942786,0.36534312,0.69009346,-0.08104486,0.7176678,0.45391077,70
0.6667953,-0.85230386,0.35814086,-1.2904117,-1.222431,-0.25563973,1.0291454,-0.24572541,-1.0229404,70
0.6202758,-0.30038503,-0.08116097,1.6413362,0.33162147,-0.029302869,0.80078536,0.009064391,-0.13329743,70
0.63426095,-0.34687486,0.21518046,0.64434654,-0.266929,-0.19189176,1.0111289,-0.1666561,-0.12827294,70
0.67127806,-0.8440426,0.35773563,-1.2882189,-1.2224271,-0.25563973,1.0291827,-0.24570654,-0.2637343,70
0.6749116,-0.8391437,0.3579358,-1.2892991,-1.2224293,-0.25563973,1.0291461,-0.24571143,-0.82631063,70
0.66197735,1.1792293,0.33382508,-1.3246442,-1.2224329,-0.25563973,1.0291512,-0.24571082,0.014245085,70
0.58799237,0.15500858,0.34656888,-1.258836,-1.2224315,-0.25563973,1.0291464,-0.24572162,0.21344292,70
0.6684073,-0.8455688,0.35845202,-1.2906142,-1.2224303,-0.25563973,1.0291524,-0.24571247,-1.0742204,70
0.6835498,0.5967628,-0.05798392,1.1965991,0.022077307,-0.008863463,0.9761706,0.051348537,0.14848752,70
0.54554904,0.13329364,0.30472654,-1.2623042,-1.2224299,-0.25563973,1.0291278,-0.24572274,0.21077584,70
0.67097795,-0.57587695,0.35979575,-1.2889825,-1.2224287,-0.25563973,1.0291567,-0.24571142,-1.1511161,70
0.6310911,0.17853644,0.3570519,-1.3007108,-1.2224321,-0.25563973,1.0291411,-0.24571277,-0.08626972,70
0.6791414,0.62416923,1.10206,-0.5485957,-0.64776933,-1.9351679,0.11744557,-2.0441337,0.26278022,70
0.64238125,-0.32086802,-0.530604,1.3582711,1.2213901,0.108031526,-0.5078578,0.09578351,-0.09851805,70
0.66909087,0.36550578,-1.589839,-0.57488376,1.1948073,0.8178476,-1.9778962,0.65137213,-0.23906086,70
0.47339988,-0.61124873,1.742196,0.70480525,1.433865,-1.0227286,-1.0533332,-0.94757915,-0.588224,70
0.63053906,0.18975365,0.34625784,-1.2603928,-1.2224305,-0.25563973,1.0291396,-0.24571872,0.19805834,70
0.532932,0.14139482,0.3567571,-1.2784035,-1.2224313,-0.25563973,1.0291332,-0.24572873,0.33968964,70
0.66207373,-0.84516114,0.35931224,-1.2878432,-1.2224301,-0.25563973,1.0291545,-0.24570526,-0.74772173,70
0.5873771,0.546431,0.47107452,1.6331182,1.4336126,-0.35990757,-0.3245698,-0.34342426,0.82778096,70
0.538291,0.2778191,2.0120695,0.19744213,1.3607169,-1.2291709,-1.3437386,-1.1248276,0.18140197,70
0.56327116,0.13223113,0.34023526,-1.3205216,-1.2224338,-0.25563973,1.0291638,-0.2457072,0.43998778,70
0.63549256,0.17560974,0.78527635,-0.6223771,-0.78808296,-1.1456968,0.60586303,-1.2249621,0.035291974,70
0.663766,-0.84042287,0.35875568,-1.2903708,-1.2224299,-0.25563973,1.0291466,-0.24572189,-0.96998584,70
0.49129462,1.7475554,0.3420355,-1.3151599,-1.2224294,-0.25563973,1.0291445,-0.24571203,0.3583347,70
0.6161253,-0.32670057,0.31245077,-1.3258767,-1.2223917,-0.25563818,1.0291375,-0.24571598,-0.12593402,70
0.64763683,1.1450257,0.33425745,-1.3248813,-1.2224317,-0.25563973,1.0291402,-0.24572869,-0.0116663,70
0.6850444,-0.8476279,0.3584331,-1.2897748,-1.2224299,-0.25563973,1.0291466,-0.24571407,-0.8833056,70
0.66450375,0.6095884,0.31423795,-1.329551,-1.2224317,-0.25563973,1.0291467,-0.24571073,0.14171293,70
0.6831724,0.6095884,1.0131366,1.5563304,0.42205507,-0.68011457,0.6603156,-0.7209669,0.1687623,70
0.59943104,-0.3007946,0.3582954,-1.2887561,-1.2224283,-0.25563973,1.029138,-0.2457203,-0.04877306,70
0.6698768,0.76736164,1.8001462,0.70695007,0.22514771,-1.4543083,0.08042302,-1.5059209,0.07013237,70
0.40422985,-0.6175883,1.2973146,-0.6049421,-0.6152327,-2.4240668,-0.30322605,-2.4991877,-1.7815386,70
0.5470275,0.1467658,-1.333019,0.23575225,0.8883347,0.6988234,-1.1967098,0.6140534,0.3489401,70
0.37595537,-0.61517346,-0.40882128,0.24382079,-0.42345095,0.62175107,0.65245116,0.7535234,-0.70232856,70
0.66175854,-0.8409066,0.358894,-1.2889818,-1.2224299,-0.25563973,1.0291542,-0.2457116,-0.86342555,70
0.6370534,-0.8507516,0.3579857,-1.2895515,-1.222434,-0.25563973,1.0291437,-0.24572408,-0.52773666,70
0.66591907,0.6095884,0.8127589,1.6369218,1.1338192,-0.5375411,-0.18250658,-0.5239162,0.18293513,70
0.63817656,-0.36930242,0.31769282,-1.3080461,-1.2122903,-0.25508723,1.0281472,-0.24519211,-0.071704105,70
0.63036144,0.47189862,0.2609195,1.7418271,0.36259693,-0.24120854,0.9015327,-0.23139463,-0.026123093,70
0.6238662,-0.32488853,2.1585958,-0.466762,0.48296514,-1.8560427,-1.5065126,-1.7126629,-0.22506148,70
0.6357435,-0.57495165,0.35957447,-1.2895703,-1.2224283,-0.25563973,1.0291382,-0.24571896,-1.2388185,70
0.43425283,-0.6153127,0.37860212,1.698707,0.9038779,-0.32561633,0.002025042,-0.31478214,-1.401515,70
0.5375442,0.13912874,0.32650793,-1.2452617,-1.2224264,-0.25564018,1.029151,-0.2457184,0.30521995,70
0.47341996,1.7475554,1.8684632,0.31384718,-0.03900477,-1.8826534,0.069718234,-1.9694369,-0.1413813,70
0.6784448,-0.84502333,0.35819966,-1.2884879,-1.2224323,-0.25563973,1.0291524,-0.24571395,-0.66645396,70
0.6376396,0.1729175,0.35658672,-1.3003118,-1.222245,-0.25555164,1.0291514,-0.24564588,-0.05288058,70
0.44243836,-0.6004003,1.7250621,0.3870408,0.038795717,-1.5741029,0.024166089,-1.63144,-0.8292095,70
0.46954247,-0.015963398,0.48103672,0.044043027,-0.50514126,-0.40697563,0.8774948,-0.39745244,-0.6274272,70
0.6431973,0.6095884,0.34216273,-1.3145599,-1.2224282,-0.25563973,1.0291351,-0.24570605,0.19372596,70
0.6682237,-0.8649165,0.35968325,-1.2856376,-1.2224298,-0.25563973,1.0291538,-0.24571024,-0.23045544,70
0.6667401,-0.84439915,0.35971352,-1.2881987,-1.2224296,-0.25563973,1.0291532,-0.24571228,-1.1290209,70
0.67090666,-0.852144,0.3571504,-1.2904578,-1.2224307,-0.25563973,1.02914,-0.24571447,-0.41044155,70
-0.012748673,-0.64546126,0.2976901,0.5462485,-0.2993586,-0.25511074,0.97703755,-0.24515024,-1.440843,70
0.43037638,1.9066118,0.34781355,1.7225765,1.3695983,-0.3155785,-0.3207076,-0.30496117,-0.42061615,70
0.65628815,0.3574581,0.31804183,-1.3300887,-1.2223939,-0.25571272,1.0290828,-0.24579862,-0.18285984,70
0.6065265,0.16016752,0.35802215,-1.299105,-1.2224289,-0.25563973,1.0291394,-0.24571747,0.14723735,70
0.681987,0.5915555,-0.11727622,-0.6727977,-0.8957529,1.0863019,0.29977316,1.216399,0.064756416,70
0.58796227,0.23347138,-1.5007105,-0.2994907,0.19073543,1.4523418,-1.4258935,1.3093357,0.2596173,70
0.5289862,1.7475554,0.39984667,-1.3284113,-1.148035,-2.5656722,-0.43512306,-2.6292152,-0.03867291,70
0.44164744,-0.6178658,0.30997792,-1.3215139,-1.2224305,-0.25563973,1.029142,-0.24571428,-1.0443157,70
0.6468981,-0.3834903,0.34184474,-1.2546835,-1.2224282,-0.25563973,1.0291352,-0.2457278,-0.14907694,70
0.659748,0.6042133,0.33977973,-1.2526244,-1.2224323,-0.25563973,1.0291344,-0.2457176,0.1694143,70
0.48888063,1.7475554,0.34849527,0.24589093,-0.44117418,-0.3193337,1.0116285,-0.31955814,-0.04327531,70
0.55239856,0.14454624,-0.5661292,1.3760608,1.8333099,0.042031426,-0.81121105,0.019269628,0.4442673,70
0.43186393,-0.59894407,-0.35432458,1.4951274,1.4848677,-0.012045503,-0.61569875,-0.022343246,-0.89987504,70
0.61511254,-0.3651287,-1.0534734,0.8198097,1.8266422,0.26895174,-1.1822205,0.20410065,-0.07717231,70
0.669108,0.6095884,1.3641132,-0.8040082,-0.624315,-2.7840695,-0.7049714,-2.814458,0.2606561,70
0.6651542,0.6095884,0.3417219,-1.3106235,-1.2224303,-0.25563973,1.0291224,-0.2457208,0.1819228,70
0.48652583,1.7475554,0.38488623,-1.2060122,-1.1707145,-0.30315953,1.007763,-0.29830503,-0.062054392,70
0.6234958,0.17605591,0.35618085,-1.2991836,-1.2224323,-0.25563973,1.0291435,-0.2457169,-0.066924416,70
0.65971893,-0.30134255,1.5802305,1.0417589,0.30770248,-1.1588522,0.30410334,-1.2171903,-0.004657237,70
0.4308632,-0.6211654,2.0674884,-0.25147372,-0.16167066,-2.5319934,-0.65112835,-2.5398355,-1.1261116,70
0.66607064,-0.8497136,0.35999852,-1.2884313,-1.2224308,-0.25563973,1.029155,-0.24571264,-1.0723505,70
0.5094514,0.13781622,1.2853034,1.2790112,1.1622984,-0.7928513,-0.4730402,-0.76136976,0.4066308,70
0.58852035,0.20623614,0.34618738,-1.2601608,-1.2224282,-0.25563976,1.0291348,-0.24571972,0.23799098,70
0.67108834,0.6095884,0.3135692,-1.3292792,-1.2224298,-0.25563973,1.0291321,-0.24572736,0.13937354,70
0.68633723,-0.8459832,0.35823214,-1.2896711,-1.2224296,-0.25563973,1.0291363,-0.24572809,-0.80988634,70
0.45752165,-0.61692744,2.146736,-0.23694272,-0.040343773,-2.4728928,-0.9161103,-2.4113836,-1.7350312,70
0.5874413,0.120491326,0.32835636,-1.3252383,-1.222427,-0.25563973,1.0291573,-0.24570891,0.7622961,70
0.51834756,1.7475554,0.51166344,0.91501987,-0.07314372,-0.41702327,1.0031078,-0.4357916,0.48731145,70
0.68460476,0.5902979,-0.01406476,-0.807988,-0.9842536,1.1797603,0.24322855,1.3127888,0.064779475,70
0.42733404,-0.6064316,0.3400663,-1.3222297,-1.22243,-0.25563973,1.0291457,-0.24573793,-0.79863566,70
0.66454095,-0.8428312,0.3578921,-1.2906514,-1.2224288,-0.25563973,1.0291598,-0.24571669,-0.8315371,70
0.536154,0.13069186,0.30316857,-1.2597377,-1.2224325,-0.25563973,1.0291338,-0.24572748,0.21802658,70
0.65433484,0.5687153,0.35795218,-1.287125,-1.2224302,-0.25563973,1.0291421,-0.24571718,0.011769955,70
0.56231457,0.14038551,0.3437355,-1.3182626,-1.219784,-0.25843054,1.0275593,-0.24866135,0.54692453,70
0.671263,0.6095884,1.9086714,0.39411247,0.6041126,-1.4337797,-0.7519548,-1.3710369,0.14677562,70
0.66988385,-0.8447689,0.35828078,-1.2907089,-1.2224308,-0.25563973,1.0291522,-0.24570984,-1.1157155,70
0.5816266,0.21540667,-1.0212195,0.9036154,0.78541774,0.47610486,-0.50720745,0.45226088,0.26921034,70
0.4397363,-0.60344446,1.7004794,0.8604467,0.19222635,-1.3629197,0.27122426,-1.4400488,-1.045528,70
0.6687827,0.36266458,0.3186533,-1.3282715,-1.222429,-0.25563973,1.0291443,-0.24572521,-0.19425076,70
0.5792106,0.88503766,0.355669,-1.300394,-1.2224295,-0.25563973,1.0291355,-0.24571347,0.7968821,70
0.44295833,-0.2883275,1.9656882,0.36455044,0.21146888,-1.7107037,-0.3522972,-1.712656,-0.6702843,70
0.44095686,1.0411112,0.3973144,1.7481115,0.6878439,-0.33075905,0.36586532,-0.32447708,-0.5922121,70
0.6189739,-0.32854185,1.9249719,0.028601553,0.12855121,-1.7955674,-0.5263766,-1.7810019,-0.20517732,70
0.6327784,0.4532829,0.2978716,1.7214754,0.3869733,-0.26377475,0.8307377,-0.25618047,-0.019858034,70
0.49217692,1.7475554,0.3227263,-1.2058855,-1.1641479,-0.2583392,1.0287839,-0.24892062,0.48714855,70
0.44032347,-0.6195023,1.346977,1.2912344,0.517281,-0.92388445,0.17301546,-0.9466456,-1.0390493,70
0.6352667,-0.300837,0.2997961,-1.2821479,-1.2224311,-0.25563973,1.0291331,-0.24572928,0.018479927,70
0.6166603,-0.30081376,0.35852107,-1.2887177,-1.2224305,-0.25563973,1.029145,-0.24571702,-0.07466067,70
0.6635412,0.6095884,0.34292862,-1.3122283,-1.2224288,-0.25563973,1.02913,-0.24572964,0.18625277,70
0.67189837,-0.85253096,0.35906836,-1.2878088,-1.2224292,-0.25563973,1.0291626,-0.24570526,-0.64900386,70
0.42239863,1.7475554,2.0364408,0.1460224,0.16334197,-1.9078275,-0.5197738,-1.8885324,-0.1784011,70
0.6646684,-0.8399828,0.35853085,-1.2902919,-1.2224272,-0.25563973,1.0291349,-0.24572454,-0.9975534,70
0.66886806,0.6095884,0.34191918,-1.3103838,-1.2224298,-0.25563973,1.0291228,-0.24572685,0.2138417,70
0.6381605,-0.555849,0.35894448,-1.2906737,-1.2224302,-0.25563973,1.0291418,-0.24572484,-1.2095937,70
0.4897358,-0.6192795,0.3374843,-1.2592461,-1.2104686,-0.19124013,1.0159942,-0.1679069,-1.6513635,70
0.64506423,-0.24144688,0.2983909,-1.2814553,-1.2224287,-0.25563973,1.0291425,-0.24569762,0.015372261,70
0.59056693,0.18285672,0.34669825,-1.2577368,-1.2224282,-0.25563973,1.0291415,-0.2457232,0.22096896,70
0.6335162,-0.3345666,0.35325766,-1.2691805,-1.2213842,-0.256093,1.0287672,-0.24617383,-0.23075117,70
0.5415551,0.14435077,0.27872837,1.5597329,0.38236284,-0.2525011,0.77698565,-0.242418,0.16367511,70
0.58984727,0.2208717,1.2663627,1.3379476,0.9181561,-0.8066755,-0.20731878,-0.7911835,0.25887787,70
0.44050717,-0.6008006,1.7784734,0.6593561,1.6814264,-0.9999364,-1.2022879,-0.91879904,-0.779299,70
0.6876572,0.58931553,0.34490004,-1.2876804,-1.2158853,-0.2487635,1.0243554,-0.23853648,0.10655615,70
0.6757889,0.5960333,0.35854897,-1.2866539,-1.2224318,-0.25563973,1.0291747,-0.24571525,0.020853197,70
0.48781365,1.7475554,1.723142,0.012527715,-0.2328168,-2.0270066,0.047542863,-2.1318972,-0.11075508,70
0.6060086,0.23937556,0.65650356,0.4588478,-0.26840487,-0.52261215,0.86824006,-0.5407157,0.3271038,70
0.6784689,-0.8448014,0.35952368,-1.2880535,-1.2224306,-0.25563973,1.0291363,-0.24572618,-0.7379973,70
0.6670001,-0.84718627,0.35836902,-1.2908889,-1.2224327,-0.25563973,1.029146,-0.24571864,-1.0543721,70
0.5833721,1.7475554,-0.5158592,1.4724677,0.6869493,0.16742553,0.15052398,0.19422144,0.46973112,70
0.58192974,0.22719112,1.5087457,1.1023656,0.9725931,-0.95022583,-0.43782565,-0.9188078,0.245173,70
